Code~VulnerabilityStatus
"$select_account = mysqli_query($conn, \"SELECT * FROM `users`\") or die('query failed');"~1
"$mysqli->query(\"INSERT INTO module_assignments (assignmnt_id, batch_id, module_1_issued, module_1_deadl, module_2_issued, module_2_deadl, module_3_issued, module_3_deadl, module_4_issued, module_4_deadl, module_5_issued, module_5_deadl, module_6_issued, module_6_deadl, module_7_issued, module_7_deadl, module_8_issued, module_8_deadl, module_9_issued, module_9_deadl, module_10_issued, module_10_deadl ) VALUES('$assignmnt_id','$batch_id','$module_1_issued','$module_1_deadl','$module_2_issued','$module_2_deadl','$module_3_issued','$module_3_deadl','$module_4_issued','$module_4_deadl','$module_5_issued','$module_5_deadl','$module_6_issued','$module_6_deadl','$module_7_issued','$module_7_deadl','$module_8_issued','$module_8_deadl','$module_9_issued','$module_9_deadl','$module_10_issued','$module_10_deadl') \") or die($mysqli->error);"~0
"$mysqli->query(\"DELETE FROM module_assignments WHERE assignmnt_id= $assignmnt_id\") or die ($mysqli->error());"~1
"mysqli_query($conn, \"DELETE FROM `users` WHERE id = '$delete_id'\") or die('query failed');"~0
"$select_users = mysqli_query($conn, \"SELECT * FROM `users` WHERE user_type='$status'\") or die('query failed');"~1
"$select_users = mysqli_query($conn, \"SELECT * FROM `users`\") or die('query failed');"~0
"$mysqli->query(\"INSERT INTO course_details ( course_id,  course_name, payment_1, payment_2, payment_3, payment_4, payment_5) VALUES('$course_id' ,'$course_name','$payment_1','$payment_2','$payment_3','$payment_4','$payment_5')\") or die($mysqli->error);"~0
"$mysqli->query(\"DELETE FROM course_details WHERE course_id=$course_id\") or die ($mysqli->error());"~1
"$result = mysqli_query($con, \"SELECT * FROM doctor_view WHERE email_id = '\" . $email. \"' and password = '\" .$password. \"' and emp_id = 'doc101' \");"~0
"$mysqli->query(\"INSERT INTO module_assignments (assignmnt_id ,batch_id ) VALUES('$batch_id','$assignment_id')\") or die($mysqli->error);"~0
"$mysqli->query(\"INSERT INTO student_batches ( batch_id, batch_name, batch_code, course_id, assignment_id  )VALUES('$batch_id','$batch_name','$batch_code','$course_id' ,'$assignment_id')\") or die($mysqli->error);"~1
"$mysqli->query(\"DELETE FROM student_batches WHERE batch_id=$batch_id\") or die ($mysqli->error());"~0
"$mysqli->query(\"DELETE FROM module_assignments WHERE batch_id=$batch_id\") or die ($mysqli->error());"~1
"$result = mysqli_query($conn_id, \"select Address, Tel_No from staff where LName = '$stafflname'\")"~0
"$que=\"INSERT INTO results (first_team,first_team_result,second_team,second_team_result,match_date,birth,region) values"~0
"$query=\"SELECT * FROM profil_team WHERE team_id='$val'\";"~1
"$stmt = $DB_con->prepare('INSERT INTO tbl_users(userName,userreport,userPic) VALUES(:uname, :ujob, :upic)');"~0
"mysqli_query($conn, \"INSERT INTO gushi(title,author,content) VALUES ('$title','$author','$content')\");"~0
"$data=\"Insert into issueitem(issuecode,suppname,chalno,issuedate,itemtype,itemname,brandname,unitprice,quantity,grandtot)"~0
"<?php  $get_pro = \"select * from products\";"~0
"$result  = $mysqli->query(\"SELECT * FROM tblusers\") or die ($mysqli->erorr);"~0
"$result = mysqli_query($conn,\"SELECT * FROM admins WHERE admin_email='\" . $email.\"'\");"~0
"$result  = $mysqli->query(\"SELECT * FROM course_details \") or die ($mysqli->erorr);"~1
"$query = \"UPDATE module_assignments SET assignmnt_id=?, batch_id=?, \";"~0
